 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192065000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192066000000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192067000000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192068000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192069000000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192070000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192071000000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192072000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192073000000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192074000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192075000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192076000000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192077000000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192077990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192079000000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192079990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192080990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192081990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192082990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192083990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192084990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192085990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192086990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192087990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192088990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192089990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192090990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192091990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192092990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192093990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192094990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192095990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192096990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192097990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192098990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192099990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192100990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192101990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192102990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192103990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192104990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192105990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192106990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192107990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192108990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192109990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192110990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192111990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192112990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192113990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192114990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192115990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192116990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192117990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192118990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192119990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192120990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192121990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192122990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192123990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192124990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192125990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192126990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192127990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192128990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192129990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192130990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192131990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192132990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192133990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192134990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192135990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192136990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192137990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192138990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192139990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192140990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192141990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192142990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192143990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192144990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192145990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192146990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192147990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192148990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192149990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192150990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192151990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192152990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192153990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192154990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192155990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192156990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192157990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192158990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192159990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192160990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192161990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192162990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192163990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192164990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192165990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192166990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192167990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192168990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192169990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192170990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192171990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192172990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192173990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192174990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192175990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192176990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192177990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192178990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192179990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192180990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192181990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192182990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192183990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192184990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192185990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192186990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192187990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192188990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192189990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192190990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192191990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192192990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192193990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192194990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192195990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192196990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192197990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192198990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192199990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192200990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192201990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192202990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192203990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192204990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192205990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192206990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192207990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192208990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192209990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192210990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192211990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192212990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192213990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192214990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192215990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192216990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192217990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192218990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192219990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192220990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192221990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192222990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192223990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192224990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192225990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192226990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192227990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192228990000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192229990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192230990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192231990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192232990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192233990000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192234980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192235990000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192236980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192237980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192238980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192239980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192240980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192241980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192242980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192243980000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192244980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192245980000
 Accelerometer,SensorType=Acc Acc(X)=1.4,Acc(Y)=6,Acc(Z)=9 1599838192246980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192247980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192248980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192249980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192250980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192251980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192252980000
 Accelerometer,SensorType=Acc Acc(X)=1,Acc(Y)=2,Acc(Z)=6 1599838192253980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=3.5,Acc(Z)=2 1599838192254980000
 Accelerometer,SensorType=Acc Acc(X)=4,Acc(Y)=1.5,Acc(Z)=10 1599838192255980000
